sutm,-32.381,20.811,1798.017,-0.0124,0.0279,0.0207,0.1263,4188,-0.0125,0.0293,0.0216,0.1264,4356,-0.0129,0.0304,0.0226,0.1342,4308,-0.0194,0.037,0.0264,0.1506,4332,-0.0143,0.0314,0.0228,0.1506,17184
svtl,60.533,29.781,77.227,0.0034,0.0381,0.0309,0.1215,3948,0.0019,0.0353,0.0286,0.1197,4152,0.0011,0.0359,0.0278,0.1512,4284,0.0011,0.0346,0.028,0.1434,4272,0.0018,0.036,0.0288,0.1512,16656
tabl,34.382,-117.678,2228.447,0.0005,0.0254,0.0201,0.1042,4164,0.0004,0.0228,0.0175,0.0953,4320,-0.0049,0.027,0.0206,0.1135,4296,-0.0088,0.0297,0.022,0.1156,4176,-0.0032,0.0263,0.02,0.1156,16956
thtg,-17.577,-149.606,97.107,-0.0201,0.048,0.0389,0.1415,4332,-0.0149,0.0446,0.0359,0.1431,4380,0.0027,0.0443,0.0356,0.1454,4248,-0.0016,0.0412,0.0331,0.1485,4368,-0.0085,0.0446,0.0359,0.1485,17328
thti,-17.577,-149.606,98.895,-0.0212,0.0484,0.0393,0.1442,4332,-0.0159,0.045,0.0363,0.1459,4332,0.0015,0.0445,0.0358,0.1454,4320,-0.0027,0.0413,0.0332,0.1509,4308,-0.0096,0.0449,0.0362,0.1509,17292
thu2,76.537,-68.825,36.674,-0.0045,0.0266,0.0213,0.1172,3660,0.0053,0.0277,0.0213,0.1025,4188,-0.0043,0.0295,0.0241,0.0952,4332,0.001,0.0298,0.0233,0.1275,4308,-0.0005,0.0285,0.0226,0.1275,16488
tid1,-35.399,148.98,665.725,-0.0114,0.0406,0.0313,0.1334,4332,-0.0166,0.0431,0.032,0.1591,4308,-0.0101,0.0389,0.0291,0.1378,3924,-0.022,0.0474,0.0367,0.1725,4032,-0.015,0.0426,0.0323,0.1725,16596
tidb,-35.399,148.98,665.791,-0.0112,0.0407,0.0314,0.1332,4380,-0.0164,0.043,0.0319,0.1589,4368,-0.0102,0.0379,0.0284,0.1362,4332,-0.0207,0.0471,0.0365,0.1721,4368,-0.0146,0.0423,0.0321,0.1721,17448
tit2,51.035,6.432,156.532,-0.0123,0.0367,0.0288,0.1332,4284,-0.0161,0.0413,0.0324,0.1527,4296,-0.0144,0.0367,0.0283,0.1487,4296,-0.0174,0.0389,0.0306,0.1531,4368,-0.0151,0.0385,0.03,0.1531,17244
tlse,43.561,1.481,207.626,-0.0131,0.0389,0.0307,0.1569,4368,-0.0228,0.0441,0.0353,0.1416,4380,-0.0177,0.0389,0.0307,0.145,4188,-0.021,0.0409,0.0333,0.1233,4356,-0.0187,0.0408,0.0325,0.1569,17292
tlsg,43.55,1.485,209.169,-0.0115,0.038,0.0299,0.1591,4212,-0.0222,0.0435,0.0349,0.1397,4320,-0.0161,0.0377,0.0296,0.1423,4260,-0.0205,0.0406,0.0331,0.1215,4368,-0.0176,0.04,0.0319,0.1591,17160
tow2,-19.269,147.056,88.503,-0.0243,0.0633,0.0504,0.1973,4176,-0.0328,0.0685,0.0544,0.2119,4332,-0.0497,0.0783,0.0639,0.2141,4212,-0.0446,0.0795,0.0631,0.2212,4080,-0.0378,0.0726,0.0579,0.2212,16800
tro1,69.663,18.94,138.415,-0.0018,0.0341,0.0271,0.121,4308,0.0009,0.0339,0.0274,0.1064,4380,-0.0058,0.032,0.0254,0.1119,4320,-0.0071,0.0346,0.0269,0.1384,4344,-0.0034,0.0337,0.0267,0.1384,17352
tsk2,36.106,140.087,70.35,-0.0214,0.0547,0.0414,0.2372,4296,-0.0243,0.0551,0.0423,0.1699,4380,-0.0152,0.0562,0.0432,0.2032,4236,-0.0202,0.0547,0.0421,0.2229,4344,-0.0203,0.0552,0.0422,0.2372,17256
tskb,36.106,140.087,67.677,-0.0214,0.0548,0.0415,0.2404,4308,-0.0244,0.0552,0.0424,0.1701,4380,-0.0157,0.0564,0.0435,0.2069,4284,-0.0204,0.0545,0.0419,0.2175,4320,-0.0205,0.0552,0.0423,0.2404,17292
tubi,40.787,29.451,222.255,-0.021,0.0404,0.0308,0.1516,4008,-0.0197,0.0371,0.029,0.1465,3984,-0.0218,0.0401,0.0317,0.1391,3720,-0.0243,0.0443,0.0353,0.1356,3516,-0.0216,0.0404,0.0316,0.1516,15228
twtf,24.954,121.164,203.529,-0.0245,0.0549,0.0459,0.1577,4332,-0.026,0.0544,0.0443,0.2031,4344,-0.02,0.0527,0.0424,0.1857,4308,-0.0269,0.0595,0.0494,0.1864,4320,-0.0244,0.0554,0.0455,0.2031,17304
uclu,48.926,-125.542,10.487,0.0192,0.0414,0.0341,0.1234,4368,0.0028,0.0378,0.0306,0.1283,4380,0.0028,0.0389,0.0309,0.1368,4308,0,0.0388,0.0309,0.1253,4356,0.0062,0.0392,0.0316,0.1368,17412
ufpr,-25.448,-49.231,926.179,-0.0265,0.0566,0.0468,0.1622,4272,-0.0045,0.0513,0.0429,0.1535,4356,-0.0119,0.0495,0.041,0.134,4212,-0.0111,0.052,0.0435,0.1398,4344,-0.0135,0.0524,0.0436,0.1622,17184
ulab,47.865,107.052,1576.101,0.0055,0.0213,0.0166,0.0784,3864,0.0035,0.0213,0.0167,0.079,4248,0.0062,0.0235,0.0182,0.0976,4176,0.0053,0.0202,0.0156,0.1,4224,0.0051,0.0216,0.0168,0.1,16512
unb3,45.95,-66.642,23.32,0.0073,0.0467,0.0371,0.1771,3936,0.0016,0.0495,0.039,0.1681,4308,-0.0004,0.0478,0.037,0.1805,3948,0.0006,0.0454,0.0353,0.1881,3528,0.0023,0.0475,0.0372,0.1881,15720
unbj,45.95,-66.642,23.221,0.0081,0.047,0.0372,0.1761,4380,0.0024,0.0494,0.0389,0.1671,4368,-0.0001,0.0487,0.0379,0.1805,4152,-0.0001,0.0466,0.0362,0.1888,4368,0.0026,0.0479,0.0375,0.1888,17268
unsa,-24.727,-65.408,1258.213,-0.0078,0.037,0.0295,0.1426,3756,-0.0149,0.0406,0.0314,0.1818,3948,-0.0177,0.0379,0.0299,0.1446,4272,-0.0003,0.0358,0.0282,0.1365,4272,-0.0102,0.0378,0.0297,0.1818,16248
urum,43.808,87.601,859.352,0.0168,0.033,0.0279,0.1027,4068,0.0164,0.0336,0.0276,0.1508,4272,0.0151,0.0331,0.0264,0.2178,4248,0.0111,0.0309,0.0251,0.1215,4308,0.0148,0.0327,0.0267,0.2178,16896
usn7,38.921,-77.066,59.346,-0.0036,0.0579,0.0483,0.1751,4356,-0.0065,0.0567,0.0457,0.2098,4032,-0.0013,0.0565,0.0469,0.1647,4332,0.0028,0.0584,0.0482,0.1882,4188,-0.0021,0.0574,0.0473,0.2098,16908
usn8,38.921,-77.066,59.346,-0.0039,0.0582,0.0486,0.1733,4236,-0.0033,0.0577,0.0468,0.2115,4368,-0.0005,0.0561,0.0466,0.163,4212,0.0031,0.058,0.0477,0.1819,4368,-0.0011,0.0575,0.0474,0.2115,17184
usud,36.133,138.362,1509.039,-0.0301,0.05,0.0372,0.1812,4020,-0.0292,0.0491,0.0367,0.1491,4344,-0.0245,0.0467,0.0343,0.1807,4332,-0.0255,0.0466,0.0343,0.175,4368,-0.0273,0.0481,0.0356,0.1812,17064
vald,48.097,-77.564,313.205,0.0151,0.0352,0.0285,0.1444,4308,0.0088,0.0396,0.0311,0.1547,4380,0.0048,0.0417,0.0317,0.1468,4332,0.007,0.0381,0.0302,0.1672,4344,0.0089,0.0387,0.0304,0.1672,17364
vill,40.444,-3.952,647.835,-0.0092,0.0334,0.0263,0.1301,4344,-0.0223,0.042,0.0338,0.1353,4332,-0.0144,0.036,0.0286,0.1352,4296,-0.0213,0.0382,0.0311,0.1115,4356,-0.0168,0.0375,0.03,0.1353,17328
vis0,57.654,18.367,80.218,-0.0048,0.0369,0.0291,0.1253,4344,-0.0051,0.0349,0.0282,0.1137,4380,-0.0057,0.0365,0.0282,0.1485,4272,-0.006,0.0371,0.0291,0.1475,4368,-0.0054,0.0364,0.0287,0.1485,17364
vndp,34.556,-120.616,-11.085,0.0028,0.0375,0.0307,0.1271,4248,0.0085,0.0361,0.0292,0.1639,4296,0.0059,0.0376,0.0303,0.1737,4308,0.0048,0.0412,0.0319,0.228,4344,0.0055,0.0382,0.0305,0.228,17196
voim,-21.906,46.793,1163.786,-0.012,0.0431,0.0349,0.1284,4332,0,0.0439,0.0343,0.1651,4200,-0.0036,0.0357,0.0287,0.1279,4284,-0.0036,0.0416,0.0325,0.1503,4224,-0.0048,0.0412,0.0326,0.1651,17040
wab2,46.924,7.464,611.544,0.0001,0.03,0.0239,0.1297,4332,-0.0177,0.0357,0.0282,0.1233,4308,-0.0139,0.0321,0.0252,0.1162,4236,-0.0234,0.0399,0.0326,0.1103,3756,-0.0134,0.0344,0.0273,0.1297,16632
wark,-36.434,174.663,111.71,-0.0202,0.0407,0.0308,0.1869,4356,-0.0218,0.0462,0.0341,0.1765,4368,-0.0277,0.0534,0.0391,0.2032,4320,-0.0332,0.056,0.0404,0.2289,4356,-0.0257,0.0494,0.0361,0.2289,17400
warn,54.17,12.101,51.174,-0.0136,0.0394,0.0303,0.1533,4236,-0.014,0.0372,0.0286,0.1441,4356,-0.0139,0.0372,0.0289,0.136,4332,-0.014,0.0385,0.0298,0.1404,4368,-0.0139,0.0381,0.0294,0.1533,17292
wgtn,-41.323,174.806,26.486,-0.0079,0.0376,0.0299,0.1327,4344,-0.0106,0.0413,0.0315,0.1416,4368,-0.0116,0.0433,0.0322,0.1542,4320,-0.0195,0.0481,0.0354,0.2095,4368,-0.0124,0.0427,0.0323,0.2095,17400
whit,60.751,-135.222,1427.808,-0.0098,0.0264,0.0205,0.1083,4284,-0.0004,0.0227,0.0177,0.1048,4260,0.0025,0.0231,0.0183,0.086,4308,-0.0072,0.0252,0.0198,0.089,4344,-0.0037,0.0244,0.0191,0.1083,17196
will,52.237,-122.168,1096.093,-0.0003,0.0243,0.0197,0.0862,4368,0.0015,0.0254,0.0202,0.0962,4380,0.0044,0.0267,0.021,0.1106,4248,-0.003,0.0269,0.0215,0.0972,4344,0.0006,0.0258,0.0206,0.1106,17340
wroc,51.113,17.062,180.697,-0.0121,0.0362,0.0279,0.1311,4344,-0.0161,0.0368,0.0284,0.1539,4368,-0.0101,0.0347,0.0265,0.155,4200,-0.0134,0.0377,0.0291,0.1263,4212,-0.0129,0.0364,0.028,0.155,17124
wsrt,52.915,6.605,86.424,-0.0108,0.0373,0.0292,0.1372,4344,-0.0148,0.0401,0.031,0.1353,4380,-0.0147,0.0386,0.0299,0.1351,4296,-0.015,0.0382,0.0299,0.1302,4320,-0.0138,0.0386,0.03,0.1372,17340
wtzr,49.144,12.879,666.462,-0.0168,0.0351,0.0275,0.1323,4332,-0.0192,0.0376,0.0294,0.1332,4356,-0.0152,0.033,0.0255,0.1212,4236,-0.022,0.0393,0.0315,0.125,3756,-0.0182,0.0362,0.0284,0.1332,16680
wuh2,30.532,114.357,25.541,0.0007,0.0607,0.0483,0.2003,4224,-0.0152,0.0657,0.0537,0.2124,4320,-0.0101,0.0655,0.0535,0.1975,4236,-0.0039,0.06,0.0484,0.1834,4344,-0.0071,0.063,0.051,0.2124,17124
yar3,-29.046,115.347,242.853,0.0073,0.0379,0.0303,0.1487,4296,-0.0024,0.0411,0.0316,0.1705,4356,0.0012,0.0402,0.0305,0.222,4116,0.0075,0.0409,0.0313,0.173,3780,0.0033,0.04,0.0309,0.222,16548
yebe,40.525,-3.089,973.249,-0.0108,0.0308,0.0243,0.1139,4248,-0.021,0.0384,0.0309,0.1202,4308,-0.0142,0.0331,0.0264,0.1151,4200,-0.0197,0.0346,0.0282,0.0992,4320,-0.0165,0.0344,0.0275,0.1202,17076
yel2,62.481,-114.481,181.452,0.0145,0.0268,0.0216,0.1057,4332,0.0175,0.0314,0.0255,0.1219,4380,0.0184,0.0319,0.0259,0.1159,4308,0.0125,0.0275,0.0221,0.0961,4284,0.0157,0.0295,0.0238,0.1219,17304
yell,62.481,-114.481,181.168,0.0156,0.0273,0.022,0.0996,4320,0.018,0.0317,0.0258,0.1229,4380,0.0189,0.0321,0.0261,0.1139,4332,0.0134,0.0276,0.0223,0.103,4344,0.0165,0.0298,0.0241,0.1229,17376
zeck,43.788,41.565,1167.416,-0.0093,0.029,0.0223,0.1141,4104,-0.0088,0.0268,0.0215,0.0973,4296,-0.0143,0.0314,0.0241,0.1335,4260,-0.0114,0.0294,0.0227,0.118,4308,-0.011,0.0292,0.0227,0.1335,16968
zim2,46.877,7.465,956.881,-0.0188,0.034,0.027,0.1454,4380,-0.0244,0.0387,0.031,0.126,4380,-0.0184,0.0329,0.0256,0.1145,4308,-0.026,0.0393,0.0319,0.1227,4368,-0.0219,0.0363,0.0289,0.1454,17436
zim3,46.877,7.465,956.881,-0.018,0.0336,0.0265,0.1449,4200,-0.0244,0.0388,0.0311,0.1264,4356,-0.0184,0.0329,0.0256,0.1153,4308,-0.026,0.0393,0.0319,0.1223,4356,-0.0217,0.0363,0.0288,0.1449,17220
zimm,46.877,7.465,956.782,-0.0179,0.0335,0.0265,0.1445,4380,-0.0236,0.0382,0.0306,0.1256,4380,-0.0176,0.0324,0.0253,0.1143,4308,-0.0251,0.0387,0.0313,0.1222,4368,-0.0211,0.0358,0.0284,0.1445,17436
